date,station_complex_id,station_complex,latitude,longitude,morning_ridership,hotspot,cafe_density_400m
2024-11-21,119,1 Av (L),40.730953,-73.98163,294.0,0,41
2024-11-22,119,1 Av (L),40.730953,-73.98163,1468.0,1,41
2024-12-03,119,1 Av (L),40.730953,-73.98163,2176.0,1,41
2024-12-13,119,1 Av (L),40.730953,-73.98163,1430.0,1,41
2024-12-26,119,1 Av (L),40.730953,-73.98163,769.0,0,41
2024-12-31,119,1 Av (L),40.730953,-73.98163,1735.0,1,41
2021-05-21,13,"28 St (R,W)",40.745495,-73.98869,3.0,0,71
2021-05-26,13,"28 St (R,W)",40.745495,-73.98869,279.0,0,71
2021-06-21,13,"28 St (R,W)",40.745495,-73.98869,321.0,0,71
2021-06-30,13,"28 St (R,W)",40.745495,-73.98869,342.0,0,71
2021-08-25,13,"28 St (R,W)",40.745495,-73.98869,66.0,0,71
2021-10-15,13,"28 St (R,W)",40.745495,-73.98869,45.0,0,71
2021-10-26,13,"28 St (R,W)",40.745495,-73.98869,315.0,0,71
2021-11-17,13,"28 St (R,W)",40.745495,-73.98869,80.0,0,71
2021-11-18,13,"28 St (R,W)",40.745495,-73.98869,430.0,0,71
2021-12-02,13,"28 St (R,W)",40.745495,-73.98869,63.0,0,71
2021-12-16,13,"28 St (R,W)",40.745495,-73.98869,108.0,0,71
2021-12-22,13,"28 St (R,W)",40.745495,-73.98869,135.0,0,71
2022-01-04,13,"28 St (R,W)",40.745495,-73.98869,35.0,0,71
2022-01-26,13,"28 St (R,W)",40.745495,-73.98869,276.0,0,71
2022-02-07,13,"28 St (R,W)",40.745495,-73.98869,244.0,0,71
2022-02-08,13,"28 St (R,W)",40.745495,-73.98869,438.0,0,71
2022-02-09,13,"28 St (R,W)",40.745495,-73.98869,279.0,0,71
2022-02-10,13,"28 St (R,W)",40.745495,-73.98869,185.0,0,71
2022-02-18,13,"28 St (R,W)",40.745495,-73.98869,398.0,0,71
2022-03-02,13,"28 St (R,W)",40.745495,-73.98869,425.0,0,71
2022-03-08,13,"28 St (R,W)",40.745495,-73.98869,554.0,0,71
2022-03-15,13,"28 St (R,W)",40.745495,-73.98869,461.0,0,71
2022-03-29,13,"28 St (R,W)",40.745495,-73.98869,569.0,0,71
2022-04-07,13,"28 St (R,W)",40.745495,-73.98869,21.0,0,71
2022-04-20,13,"28 St (R,W)",40.745495,-73.98869,2.0,0,71
2022-04-21,13,"28 St (R,W)",40.745495,-73.98869,7.0,0,71
2022-04-27,13,"28 St (R,W)",40.745495,-73.98869,385.0,0,71
2022-05-31,13,"28 St (R,W)",40.745495,-73.98869,134.0,0,71
2022-06-01,13,"28 St (R,W)",40.745495,-73.98869,763.0,0,71
2022-07-18,13,"28 St (R,W)",40.745495,-73.98869,379.0,0,71
2022-08-05,13,"28 St (R,W)",40.745495,-73.98869,172.0,0,71
2022-08-08,13,"28 St (R,W)",40.745495,-73.98869,146.0,0,71
2022-08-09,13,"28 St (R,W)",40.745495,-73.98869,409.0,0,71
2022-08-30,13,"28 St (R,W)",40.745495,-73.98869,289.0,0,71
2022-09-13,13,"28 St (R,W)",40.745495,-73.98869,490.0,0,71
2023-05-11,13,"28 St (R,W)",40.745495,-73.98869,2.0,0,71
2023-06-14,13,"28 St (R,W)",40.745495,-73.98869,101.0,0,71
2023-09-27,13,"28 St (R,W)",40.745495,-73.98869,529.0,0,71
2023-10-04,13,"28 St (R,W)",40.745495,-73.98869,78.0,0,71
2023-10-17,13,"28 St (R,W)",40.745495,-73.98869,913.0,0,71
2023-11-02,13,"28 St (R,W)",40.745495,-73.98869,449.0,0,71
2023-11-03,13,"28 St (R,W)",40.745495,-73.98869,296.0,0,71
2023-11-08,13,"28 St (R,W)",40.745495,-73.98869,541.0,0,71
2023-11-23,13,"28 St (R,W)",40.745495,-73.98869,184.0,0,71
2024-01-15,13,"28 St (R,W)",40.745495,-73.98869,379.0,0,71
2024-02-29,13,"28 St (R,W)",40.745495,-73.98869,136.0,0,71
2024-03-05,13,"28 St (R,W)",40.745495,-73.98869,1151.0,0,71
2024-04-05,13,"28 St (R,W)",40.745495,-73.98869,493.0,0,71
2024-05-03,13,"28 St (R,W)",40.745495,-73.98869,297.0,0,71
2024-05-07,13,"28 St (R,W)",40.745495,-73.98869,853.0,0,71
2024-05-17,13,"28 St (R,W)",40.745495,-73.98869,46.0,0,71
2024-05-24,13,"28 St (R,W)",40.745495,-73.98869,227.0,0,71
2024-05-31,13,"28 St (R,W)",40.745495,-73.98869,266.0,0,71
2024-06-03,13,"28 St (R,W)",40.745495,-73.98869,993.0,0,71
2024-06-13,13,"28 St (R,W)",40.745495,-73.98869,438.0,0,71
2024-06-18,13,"28 St (R,W)",40.745495,-73.98869,46.0,0,71
2024-06-20,13,"28 St (R,W)",40.745495,-73.98869,163.0,0,71
2024-06-21,13,"28 St (R,W)",40.745495,-73.98869,639.0,0,71
2024-06-28,13,"28 St (R,W)",40.745495,-73.98869,64.0,0,71
2024-08-28,13,"28 St (R,W)",40.745495,-73.98869,125.0,0,71
2024-08-29,13,"28 St (R,W)",40.745495,-73.98869,228.0,0,71
2024-09-04,13,"28 St (R,W)",40.745495,-73.98869,961.0,0,71
2024-09-05,13,"28 St (R,W)",40.745495,-73.98869,472.0,0,71
2024-09-13,13,"28 St (R,W)",40.745495,-73.98869,538.0,0,71
2024-09-28,13,"28 St (R,W)",40.745495,-73.98869,351.0,0,71
2024-11-02,13,"28 St (R,W)",40.745495,-73.98869,1.0,0,71
2024-11-16,13,"28 St (R,W)",40.745495,-73.98869,234.0,0,71
2024-11-21,13,"28 St (R,W)",40.745495,-73.98869,30.0,0,71
2024-11-22,13,"28 St (R,W)",40.745495,-73.98869,721.0,0,71
2024-12-03,13,"28 St (R,W)",40.745495,-73.98869,206.0,0,71
2024-12-13,13,"28 St (R,W)",40.745495,-73.98869,631.0,0,71
2024-12-26,13,"28 St (R,W)",40.745495,-73.98869,637.0,0,71
2024-12-31,13,"28 St (R,W)",40.745495,-73.98869,583.0,0,71
2021-05-21,14,"23 St (R,W)",40.741302,-73.98934,31.0,0,51
2021-05-26,14,"23 St (R,W)",40.741302,-73.98934,473.0,0,51
2021-06-10,14,"23 St (R,W)",40.741302,-73.98934,46.0,0,51
2021-06-21,14,"23 St (R,W)",40.741302,-73.98934,537.0,0,51
2021-06-30,14,"23 St (R,W)",40.741302,-73.98934,434.0,0,51
2021-08-25,14,"23 St (R,W)",40.741302,-73.98934,172.0,0,51
2021-10-15,14,"23 St (R,W)",40.741302,-73.98934,6.0,0,51
2021-10-26,14,"23 St (R,W)",40.741302,-73.98934,895.0,0,51
2021-10-27,14,"23 St (R,W)",40.741302,-73.98934,24.0,0,51
2021-11-17,14,"23 St (R,W)",40.741302,-73.98934,211.0,0,51
2021-11-18,14,"23 St (R,W)",40.741302,-73.98934,662.0,0,51
2021-12-02,14,"23 St (R,W)",40.741302,-73.98934,57.0,0,51
2021-12-16,14,"23 St (R,W)",40.741302,-73.98934,49.0,0,51
2021-12-22,14,"23 St (R,W)",40.741302,-73.98934,141.0,0,51
2022-01-04,14,"23 St (R,W)",40.741302,-73.98934,154.0,0,51
2022-01-26,14,"23 St (R,W)",40.741302,-73.98934,454.0,0,51
2022-02-07,14,"23 St (R,W)",40.741302,-73.98934,376.0,0,51
2022-02-08,14,"23 St (R,W)",40.741302,-73.98934,638.0,0,51
2022-02-09,14,"23 St (R,W)",40.741302,-73.98934,568.0,0,51
2022-02-10,14,"23 St (R,W)",40.741302,-73.98934,260.0,0,51
2022-02-18,14,"23 St (R,W)",40.741302,-73.98934,472.0,0,51
2022-03-02,14,"23 St (R,W)",40.741302,-73.98934,593.0,0,51
2022-03-08,14,"23 St (R,W)",40.741302,-73.98934,846.0,0,51
2022-03-15,14,"23 St (R,W)",40.741302,-73.98934,777.0,0,51
2022-03-29,14,"23 St (R,W)",40.741302,-73.98934,996.0,0,51
2022-04-07,14,"23 St (R,W)",40.741302,-73.98934,2.0,0,51
2022-04-20,14,"23 St (R,W)",40.741302,-73.98934,106.0,0,51
2022-04-21,14,"23 St (R,W)",40.741302,-73.98934,61.0,0,51
2022-04-27,14,"23 St (R,W)",40.741302,-73.98934,713.0,0,51
2022-05-31,14,"23 St (R,W)",40.741302,-73.98934,274.0,0,51
2022-06-01,14,"23 St (R,W)",40.741302,-73.98934,761.0,0,51
2022-07-18,14,"23 St (R,W)",40.741302,-73.98934,702.0,0,51
2022-08-05,14,"23 St (R,W)",40.741302,-73.98934,188.0,0,51
2022-08-08,14,"23 St (R,W)",40.741302,-73.98934,265.0,0,51
2022-08-09,14,"23 St (R,W)",40.741302,-73.98934,354.0,0,51
2022-08-30,14,"23 St (R,W)",40.741302,-73.98934,123.0,0,51
2022-09-13,14,"23 St (R,W)",40.741302,-73.98934,1346.0,1,51
2023-05-11,14,"23 St (R,W)",40.741302,-73.98934,21.0,0,51
2023-06-14,14,"23 St (R,W)",40.741302,-73.98934,715.0,0,51
2023-09-27,14,"23 St (R,W)",40.741302,-73.98934,513.0,0,51
2023-10-04,14,"23 St (R,W)",40.741302,-73.98934,186.0,0,51
2023-10-17,14,"23 St (R,W)",40.741302,-73.98934,985.0,0,51
2023-11-02,14,"23 St (R,W)",40.741302,-73.98934,254.0,0,51
2023-11-03,14,"23 St (R,W)",40.741302,-73.98934,339.0,0,51
2023-11-08,14,"23 St (R,W)",40.741302,-73.98934,974.0,0,51
2023-11-17,14,"23 St (R,W)",40.741302,-73.98934,69.0,0,51
2023-11-23,14,"23 St (R,W)",40.741302,-73.98934,145.0,0,51
2024-01-15,14,"23 St (R,W)",40.741302,-73.98934,485.0,0,51
2024-02-29,14,"23 St (R,W)",40.741302,-73.98934,1177.0,0,51
2024-03-05,14,"23 St (R,W)",40.741302,-73.98934,1068.0,0,51
2024-04-05,14,"23 St (R,W)",40.741302,-73.98934,570.0,0,51
2024-04-16,14,"23 St (R,W)",40.741302,-73.98934,113.0,0,51
2024-05-03,14,"23 St (R,W)",40.741302,-73.98934,422.0,0,51
2024-05-07,14,"23 St (R,W)",40.741302,-73.98934,1623.0,1,51
2024-05-17,14,"23 St (R,W)",40.741302,-73.98934,273.0,0,51
2024-05-24,14,"23 St (R,W)",40.741302,-73.98934,1150.0,0,51
2024-05-31,14,"23 St (R,W)",40.741302,-73.98934,500.0,0,51
2024-06-03,14,"23 St (R,W)",40.741302,-73.98934,1427.0,1,51
2024-06-13,14,"23 St (R,W)",40.741302,-73.98934,453.0,0,51
2024-06-18,14,"23 St (R,W)",40.741302,-73.98934,12.0,0,51
2024-06-20,14,"23 St (R,W)",40.741302,-73.98934,89.0,0,51
2024-06-21,14,"23 St (R,W)",40.741302,-73.98934,1205.0,1,51
2024-06-28,14,"23 St (R,W)",40.741302,-73.98934,577.0,0,51
2024-08-28,14,"23 St (R,W)",40.741302,-73.98934,920.0,0,51
2024-08-29,14,"23 St (R,W)",40.741302,-73.98934,31.0,0,51
2024-09-04,14,"23 St (R,W)",40.741302,-73.98934,1354.0,1,51
2024-09-05,14,"23 St (R,W)",40.741302,-73.98934,1543.0,1,51
2024-09-13,14,"23 St (R,W)",40.741302,-73.98934,888.0,0,51
2024-09-28,14,"23 St (R,W)",40.741302,-73.98934,337.0,0,51
2024-11-21,14,"23 St (R,W)",40.741302,-73.98934,907.0,0,51
2024-11-22,14,"23 St (R,W)",40.741302,-73.98934,625.0,0,51
2024-12-03,14,"23 St (R,W)",40.741302,-73.98934,316.0,0,51
2024-12-13,14,"23 St (R,W)",40.741302,-73.98934,235.0,0,51
2024-12-26,14,"23 St (R,W)",40.741302,-73.98934,625.0,0,51
2024-12-31,14,"23 St (R,W)",40.741302,-73.98934,630.0,0,51
2021-05-21,143,Inwood-207 St (A),40.868073,-73.9199,123.0,0,13
2021-05-26,143,Inwood-207 St (A),40.868073,-73.9199,805.0,0,13
2021-06-10,143,Inwood-207 St (A),40.868073,-73.9199,193.0,0,13
2021-06-21,143,Inwood-207 St (A),40.868073,-73.9199,1155.0,0,13
2021-06-30,143,Inwood-207 St (A),40.868073,-73.9199,920.0,0,13
2021-08-25,143,Inwood-207 St (A),40.868073,-73.9199,312.0,0,13
2021-10-15,143,Inwood-207 St (A),40.868073,-73.9199,87.0,0,13
2021-10-26,143,Inwood-207 St (A),40.868073,-73.9199,1385.0,1,13
2021-10-27,143,Inwood-207 St (A),40.868073,-73.9199,56.0,0,13
2021-11-17,143,Inwood-207 St (A),40.868073,-73.9199,233.0,0,13
2021-11-18,143,Inwood-207 St (A),40.868073,-73.9199,1486.0,1,13
2021-12-02,143,Inwood-207 St (A),40.868073,-73.9199,87.0,0,13
2021-12-16,143,Inwood-207 St (A),40.868073,-73.9199,188.0,0,13
2021-12-22,143,Inwood-207 St (A),40.868073,-73.9199,43.0,0,13
2022-01-04,143,Inwood-207 St (A),40.868073,-73.9199,351.0,0,13
2022-01-26,143,Inwood-207 St (A),40.868073,-73.9199,1297.0,1,13
2022-02-07,143,Inwood-207 St (A),40.868073,-73.9199,1080.0,0,13
2022-02-08,143,Inwood-207 St (A),40.868073,-73.9199,866.0,0,13
2022-02-09,143,Inwood-207 St (A),40.868073,-73.9199,1101.0,0,13
2022-02-10,143,Inwood-207 St (A),40.868073,-73.9199,721.0,0,13
2022-02-18,143,Inwood-207 St (A),40.868073,-73.9199,819.0,0,13
2022-03-02,143,Inwood-207 St (A),40.868073,-73.9199,1974.0,1,13
2022-03-08,143,Inwood-207 St (A),40.868073,-73.9199,1288.0,1,13
2022-03-15,143,Inwood-207 St (A),40.868073,-73.9199,1471.0,1,13
2022-03-29,143,Inwood-207 St (A),40.868073,-73.9199,1411.0,1,13
2022-04-20,143,Inwood-207 St (A),40.868073,-73.9199,136.0,0,13
2022-04-21,143,Inwood-207 St (A),40.868073,-73.9199,118.0,0,13
2022-04-27,143,Inwood-207 St (A),40.868073,-73.9199,1042.0,0,13
2022-05-31,143,Inwood-207 St (A),40.868073,-73.9199,443.0,0,13
2022-06-01,143,Inwood-207 St (A),40.868073,-73.9199,1625.0,1,13
2022-07-18,143,Inwood-207 St (A),40.868073,-73.9199,1192.0,1,13
2022-08-05,143,Inwood-207 St (A),40.868073,-73.9199,681.0,0,13
2022-08-08,143,Inwood-207 St (A),40.868073,-73.9199,225.0,0,13
2022-08-09,143,Inwood-207 St (A),40.868073,-73.9199,864.0,0,13
2022-08-30,143,Inwood-207 St (A),40.868073,-73.9199,378.0,0,13
2022-09-13,143,Inwood-207 St (A),40.868073,-73.9199,1374.0,1,13
2023-06-14,143,Inwood-207 St (A),40.868073,-73.9199,1421.0,1,13
2023-09-27,143,Inwood-207 St (A),40.868073,-73.9199,1042.0,0,13
2023-10-04,143,Inwood-207 St (A),40.868073,-73.9199,340.0,0,13
2023-10-17,143,Inwood-207 St (A),40.868073,-73.9199,1410.0,1,13
2023-11-02,143,Inwood-207 St (A),40.868073,-73.9199,720.0,0,13
2023-11-03,143,Inwood-207 St (A),40.868073,-73.9199,489.0,0,13
2023-11-08,143,Inwood-207 St (A),40.868073,-73.9199,885.0,0,13
2023-11-23,143,Inwood-207 St (A),40.868073,-73.9199,89.0,0,13
2024-01-15,143,Inwood-207 St (A),40.868073,-73.9199,472.0,0,13
2024-02-29,143,Inwood-207 St (A),40.868073,-73.9199,769.0,0,13
2024-03-05,143,Inwood-207 St (A),40.868073,-73.9199,1097.0,0,13
2024-04-05,143,Inwood-207 St (A),40.868073,-73.9199,342.0,0,13
2024-04-16,143,Inwood-207 St (A),40.868073,-73.9199,793.0,0,13
2024-05-03,143,Inwood-207 St (A),40.868073,-73.9199,1281.0,1,13
2024-05-07,143,Inwood-207 St (A),40.868073,-73.9199,1723.0,1,13
2024-05-17,143,Inwood-207 St (A),40.868073,-73.9199,31.0,0,13
2024-05-24,143,Inwood-207 St (A),40.868073,-73.9199,1311.0,1,13
2024-05-31,143,Inwood-207 St (A),40.868073,-73.9199,731.0,0,13
2024-06-03,143,Inwood-207 St (A),40.868073,-73.9199,1761.0,1,13
2024-06-13,143,Inwood-207 St (A),40.868073,-73.9199,239.0,0,13
2024-06-18,143,Inwood-207 St (A),40.868073,-73.9199,96.0,0,13
2024-06-20,143,Inwood-207 St (A),40.868073,-73.9199,631.0,0,13
2024-06-21,143,Inwood-207 St (A),40.868073,-73.9199,1387.0,1,13
2024-06-28,143,Inwood-207 St (A),40.868073,-73.9199,609.0,0,13
2024-08-28,143,Inwood-207 St (A),40.868073,-73.9199,916.0,0,13
2024-08-29,143,Inwood-207 St (A),40.868073,-73.9199,91.0,0,13
2024-09-04,143,Inwood-207 St (A),40.868073,-73.9199,1794.0,1,13
2024-09-05,143,Inwood-207 St (A),40.868073,-73.9199,1529.0,1,13
2024-09-13,143,Inwood-207 St (A),40.868073,-73.9199,1220.0,1,13
2024-09-28,143,Inwood-207 St (A),40.868073,-73.9199,506.0,0,13
2024-11-16,143,Inwood-207 St (A),40.868073,-73.9199,17.0,0,13
2024-11-21,143,Inwood-207 St (A),40.868073,-73.9199,410.0,0,13
2024-11-22,143,Inwood-207 St (A),40.868073,-73.9199,1501.0,1,13
2024-12-03,143,Inwood-207 St (A),40.868073,-73.9199,1044.0,0,13
2024-12-13,143,Inwood-207 St (A),40.868073,-73.9199,930.0,0,13
2024-12-26,143,Inwood-207 St (A),40.868073,-73.9199,842.0,0,13
2024-12-31,143,Inwood-207 St (A),40.868073,-73.9199,685.0,0,13
2021-05-21,144,Dyckman St (A),40.86549,-73.92727,58.0,0,10
2021-05-26,144,Dyckman St (A),40.86549,-73.92727,772.0,0,10
2021-06-10,144,Dyckman St (A),40.86549,-73.92727,1.0,0,10
2021-06-21,144,Dyckman St (A),40.86549,-73.92727,713.0,0,10
2021-06-30,144,Dyckman St (A),40.86549,-73.92727,282.0,0,10
2021-08-25,144,Dyckman St (A),40.86549,-73.92727,77.0,0,10
2021-10-15,144,Dyckman St (A),40.86549,-73.92727,228.0,0,10
2021-10-26,144,Dyckman St (A),40.86549,-73.92727,875.0,0,10
2021-10-27,144,Dyckman St (A),40.86549,-73.92727,75.0,0,10
2021-11-17,144,Dyckman St (A),40.86549,-73.92727,87.0,0,10
2021-11-18,144,Dyckman St (A),40.86549,-73.92727,1127.0,0,10
2021-12-02,144,Dyckman St (A),40.86549,-73.92727,278.0,0,10
2021-12-16,144,Dyckman St (A),40.86549,-73.92727,17.0,0,10
2021-12-22,144,Dyckman St (A),40.86549,-73.92727,227.0,0,10
2022-01-04,144,Dyckman St (A),40.86549,-73.92727,59.0,0,10
2022-01-26,144,Dyckman St (A),40.86549,-73.92727,695.0,0,10
2022-02-07,144,Dyckman St (A),40.86549,-73.92727,853.0,0,10
2022-02-08,144,Dyckman St (A),40.86549,-73.92727,761.0,0,10
2022-02-09,144,Dyckman St (A),40.86549,-73.92727,442.0,0,10
2022-02-10,144,Dyckman St (A),40.86549,-73.92727,392.0,0,10
2022-02-18,144,Dyckman St (A),40.86549,-73.92727,1266.0,1,10
2022-03-02,144,Dyckman St (A),40.86549,-73.92727,1197.0,1,10
2022-03-08,144,Dyckman St (A),40.86549,-73.92727,1198.0,1,10
2022-03-15,144,Dyckman St (A),40.86549,-73.92727,1284.0,1,10
2022-03-29,144,Dyckman St (A),40.86549,-73.92727,1130.0,0,10
2022-04-20,144,Dyckman St (A),40.86549,-73.92727,59.0,0,10
2022-04-27,144,Dyckman St (A),40.86549,-73.92727,1138.0,0,10
2022-05-31,144,Dyckman St (A),40.86549,-73.92727,366.0,0,10
2022-06-01,144,Dyckman St (A),40.86549,-73.92727,1080.0,0,10
2022-07-18,144,Dyckman St (A),40.86549,-73.92727,801.0,0,10
2022-08-05,144,Dyckman St (A),40.86549,-73.92727,168.0,0,10
2022-08-08,144,Dyckman St (A),40.86549,-73.92727,190.0,0,10
2022-08-09,144,Dyckman St (A),40.86549,-73.92727,868.0,0,10
2022-08-30,144,Dyckman St (A),40.86549,-73.92727,388.0,0,10
2022-09-13,144,Dyckman St (A),40.86549,-73.92727,1313.0,1,10
2023-05-11,144,Dyckman St (A),40.86549,-73.92727,135.0,0,10
2023-06-14,144,Dyckman St (A),40.86549,-73.92727,438.0,0,10
2023-09-27,144,Dyckman St (A),40.86549,-73.92727,623.0,0,10
2023-10-04,144,Dyckman St (A),40.86549,-73.92727,383.0,0,10
2023-10-17,144,Dyckman St (A),40.86549,-73.92727,1211.0,1,10
2023-11-02,144,Dyckman St (A),40.86549,-73.92727,767.0,0,10
2023-11-03,144,Dyckman St (A),40.86549,-73.92727,441.0,0,10
2023-11-08,144,Dyckman St (A),40.86549,-73.92727,764.0,0,10
2023-11-17,144,Dyckman St (A),40.86549,-73.92727,50.0,0,10
2023-11-23,144,Dyckman St (A),40.86549,-73.92727,104.0,0,10
2024-01-15,144,Dyckman St (A),40.86549,-73.92727,418.0,0,10
2024-02-29,144,Dyckman St (A),40.86549,-73.92727,463.0,0,10
2024-03-05,144,Dyckman St (A),40.86549,-73.92727,640.0,0,10
2024-04-05,144,Dyckman St (A),40.86549,-73.92727,467.0,0,10
2024-04-16,144,Dyckman St (A),40.86549,-73.92727,279.0,0,10
2024-05-03,144,Dyckman St (A),40.86549,-73.92727,720.0,0,10
2024-05-07,144,Dyckman St (A),40.86549,-73.92727,792.0,0,10
2024-05-17,144,Dyckman St (A),40.86549,-73.92727,251.0,0,10
2024-05-24,144,Dyckman St (A),40.86549,-73.92727,761.0,0,10
2024-05-31,144,Dyckman St (A),40.86549,-73.92727,676.0,0,10
2024-06-03,144,Dyckman St (A),40.86549,-73.92727,1094.0,0,10
2024-06-13,144,Dyckman St (A),40.86549,-73.92727,657.0,0,10
2024-06-18,144,Dyckman St (A),40.86549,-73.92727,69.0,0,10
2024-06-20,144,Dyckman St (A),40.86549,-73.92727,141.0,0,10
2024-06-21,144,Dyckman St (A),40.86549,-73.92727,778.0,0,10
2024-06-28,144,Dyckman St (A),40.86549,-73.92727,426.0,0,10
2024-08-28,144,Dyckman St (A),40.86549,-73.92727,696.0,0,10
2024-08-29,144,Dyckman St (A),40.86549,-73.92727,315.0,0,10
2024-09-04,144,Dyckman St (A),40.86549,-73.92727,754.0,0,10
2024-09-05,144,Dyckman St (A),40.86549,-73.92727,1334.0,1,10
2024-09-13,144,Dyckman St (A),40.86549,-73.92727,721.0,0,10
2024-09-28,144,Dyckman St (A),40.86549,-73.92727,214.0,0,10
2024-11-16,144,Dyckman St (A),40.86549,-73.92727,7.0,0,10
2024-11-21,144,Dyckman St (A),40.86549,-73.92727,53.0,0,10
2024-11-22,144,Dyckman St (A),40.86549,-73.92727,378.0,0,10
2024-12-03,144,Dyckman St (A),40.86549,-73.92727,770.0,0,10
2024-12-13,144,Dyckman St (A),40.86549,-73.92727,844.0,0,10
2024-12-26,144,Dyckman St (A),40.86549,-73.92727,428.0,0,10
2024-12-31,144,Dyckman St (A),40.86549,-73.92727,705.0,0,10
2021-05-21,145,190 St (A),40.85902,-73.93418,17.0,0,0
2021-05-26,145,190 St (A),40.85902,-73.93418,314.0,0,0
2021-06-21,145,190 St (A),40.85902,-73.93418,253.0,0,0
2021-06-30,145,190 St (A),40.85902,-73.93418,273.0,0,0
2021-08-25,145,190 St (A),40.85902,-73.93418,98.0,0,0
2021-10-26,145,190 St (A),40.85902,-73.93418,502.0,0,0
2021-11-17,145,190 St (A),40.85902,-73.93418,33.0,0,0
2021-11-18,145,190 St (A),40.85902,-73.93418,679.0,0,0
2021-12-16,145,190 St (A),40.85902,-73.93418,133.0,0,0
2021-12-22,145,190 St (A),40.85902,-73.93418,63.0,0,0
2022-01-04,145,190 St (A),40.85902,-73.93418,238.0,0,0
2022-01-26,145,190 St (A),40.85902,-73.93418,640.0,0,0
2022-02-07,145,190 St (A),40.85902,-73.93418,470.0,0,0
2022-02-08,145,190 St (A),40.85902,-73.93418,527.0,0,0
2022-02-09,145,190 St (A),40.85902,-73.93418,609.0,0,0
2022-02-10,145,190 St (A),40.85902,-73.93418,176.0,0,0
2022-02-18,145,190 St (A),40.85902,-73.93418,563.0,0,0
2022-03-02,145,190 St (A),40.85902,-73.93418,504.0,0,0
2022-03-08,145,190 St (A),40.85902,-73.93418,637.0,0,0
2022-03-15,145,190 St (A),40.85902,-73.93418,910.0,0,0
2022-03-29,145,190 St (A),40.85902,-73.93418,482.0,0,0
2022-04-07,145,190 St (A),40.85902,-73.93418,215.0,0,0
2022-04-21,145,190 St (A),40.85902,-73.93418,1.0,0,0
2022-04-27,145,190 St (A),40.85902,-73.93418,547.0,0,0
2022-05-31,145,190 St (A),40.85902,-73.93418,116.0,0,0
2022-06-01,145,190 St (A),40.85902,-73.93418,825.0,0,0
2022-07-18,145,190 St (A),40.85902,-73.93418,430.0,0,0
2022-08-05,145,190 St (A),40.85902,-73.93418,45.0,0,0
2022-08-08,145,190 St (A),40.85902,-73.93418,141.0,0,0
2022-08-09,145,190 St (A),40.85902,-73.93418,392.0,0,0
2022-08-30,145,190 St (A),40.85902,-73.93418,385.0,0,0
2022-09-13,145,190 St (A),40.85902,-73.93418,1078.0,0,0
2023-05-11,145,190 St (A),40.85902,-73.93418,50.0,0,0
2023-06-14,145,190 St (A),40.85902,-73.93418,494.0,0,0
2023-09-27,145,190 St (A),40.85902,-73.93418,616.0,0,0
2023-10-04,145,190 St (A),40.85902,-73.93418,169.0,0,0
2023-10-17,145,190 St (A),40.85902,-73.93418,780.0,0,0
2023-11-02,145,190 St (A),40.85902,-73.93418,898.0,0,0
2023-11-03,145,190 St (A),40.85902,-73.93418,637.0,0,0
2023-11-08,145,190 St (A),40.85902,-73.93418,700.0,0,0
2023-11-23,145,190 St (A),40.85902,-73.93418,33.0,0,0
2024-01-15,145,190 St (A),40.85902,-73.93418,278.0,0,0
2024-02-29,145,190 St (A),40.85902,-73.93418,244.0,0,0
2024-03-05,145,190 St (A),40.85902,-73.93418,705.0,0,0
2024-04-04,145,190 St (A),40.85902,-73.93418,175.0,0,0
2024-04-05,145,190 St (A),40.85902,-73.93418,324.0,0,0
2024-04-16,145,190 St (A),40.85902,-73.93418,31.0,0,0
2024-05-03,145,190 St (A),40.85902,-73.93418,338.0,0,0
2024-05-07,145,190 St (A),40.85902,-73.93418,554.0,0,0
2024-05-17,145,190 St (A),40.85902,-73.93418,58.0,0,0
2024-05-24,145,190 St (A),40.85902,-73.93418,394.0,0,0
2024-05-31,145,190 St (A),40.85902,-73.93418,682.0,0,0
2024-06-03,145,190 St (A),40.85902,-73.93418,927.0,0,0
2024-06-13,145,190 St (A),40.85902,-73.93418,357.0,0,0
2024-06-20,145,190 St (A),40.85902,-73.93418,215.0,0,0
2024-06-21,145,190 St (A),40.85902,-73.93418,449.0,0,0
2024-06-28,145,190 St (A),40.85902,-73.93418,139.0,0,0
2024-08-28,145,190 St (A),40.85902,-73.93418,515.0,0,0
2024-08-29,145,190 St (A),40.85902,-73.93418,43.0,0,0
2024-09-04,145,190 St (A),40.85902,-73.93418,945.0,0,0
2024-09-05,145,190 St (A),40.85902,-73.93418,1190.0,1,0
2024-09-13,145,190 St (A),40.85902,-73.93418,1161.0,0,0
2024-09-28,145,190 St (A),40.85902,-73.93418,211.0,0,0
2024-11-21,145,190 St (A),40.85902,-73.93418,196.0,0,0
2024-11-22,145,190 St (A),40.85902,-73.93418,708.0,0,0
2024-12-03,145,190 St (A),40.85902,-73.93418,462.0,0,0
2024-12-13,145,190 St (A),40.85902,-73.93418,591.0,0,0
2024-12-26,145,190 St (A),40.85902,-73.93418,442.0,0,0
2024-12-31,145,190 St (A),40.85902,-73.93418,401.0,0,0
2021-05-21,146,181 St (A),40.851696,-73.937965,143.0,0,14
2021-05-26,146,181 St (A),40.851696,-73.937965,2091.0,1,14
2021-06-10,146,181 St (A),40.851696,-73.937965,174.0,0,14
